"id","legislative_session:number","motion:title","number","result","start_date","start_time"
"2zmh_2007/h007","2","04. Ovìøení zápisu z ustavujícího zasedání ZMH","7","SCHVÁLENO","26.2.2007","8:31:39"
"2zmh_2007/h008","2","05. Kontrola plnìní usnesení","8","SCHVÁLENO","26.2.2007","8:33:14"
"2zmh_2007/h009","2","06. Poskytnutí dotací z vıdajové èásti OJ 10 -","9","SCHVÁLENO","26.2.2007","8:39:14"
"2zmh_2007/h010","2","07. Zajištìní ozdravnıch a rekondièních pobytù","10","SCHVÁLENO","26.2.2007","8:47:17"
"2zmh_2007/h013","2","08. Návrh OZV","13","SCHVÁLENO","26.2.2007","9:18:41"
"2zmh_2007/h014","2","09. Obecnì závazná vyhláška è. ../2007, kterou..","14","SCHVÁLENO","26.2.2007","9:31:21"
"2zmh_2007/h015","2","10. Obecnì závazná vyhláška è. ../2007, k ....","15","SCHVÁLENO","26.2.2007","9:36:54"
"2zmh_2007/h016","2","11. Obecnì závazná vyhláška è. ../2007, o ochranì","16","SCHVÁLENO","26.2.2007","9:38:14"
"2zmh_2007/h017","2","12. Jednostranné navıšení nájmu u bytù ve ...","17","SCHVÁLENO","26.2.2007","10:15:51"
"2zmh_2007/h019","2","13. Sleva z vìcnì usmìròovaného nájemného","19","SCHVÁLENO","26.2.2007","11:03:57"
"2zmh_2007/h020","2","14. Sleva z vìcnì usmìròovaného nájemného","20","SCHVÁLENO","26.2.2007","11:05:12"
"2zmh_2007/h022","2","15. Zámìr prodeje pozemku parc.è. 1466/1, k.ú. Šu","22","SCHVÁLENO","26.2.2007","11:13:00"
"2zmh_2007/h023","2","16. Zámìr prodeje pozemku parc.è. 1216/7, k.ú. Bl","23","SCHVÁLENO","26.2.2007","11:14:02"
"2zmh_2007/h024","2","17. Zámìr prodeje pozemkù parc.è. 1195/310, parc.","24","SCHVÁLENO","26.2.2007","11:15:08"
"2zmh_2007/h025","2","18. Zámìr prodeje pozemkù parc.è. 1430 a 1431,","25","SCHVÁLENO","26.2.2007","11:30:19"
"2zmh_2007/h026","2","19. Zámìr prodeje èástí pozemkù parc.è. 2045/1,","26","SCHVÁLENO","26.2.2007","11:31:23"
"2zmh_2007/h027","2","20. Zámìr prodeje pozemku parc.è. 1028/24, k.ú. Š","27","SCHVÁLENO","26.2.2007","11:32:16"
"2zmh_2007/h030-1","2","21. Zámìr prodeje pozemkù parc.è. 2043/4, 2056/2,","28","SCHVÁLENO","26.2.2007","11:34:31"
"2zmh_2007/h030-2","2","2. zasedání ZMH, konané dne 26.2.2007   21. Zámìr prodeje pozemkù parc.è. 2043/4, 2056/2,","29","SCHVÁLENO","26.2.2007","11:35:17"
"2zmh_2007/h030-3","2","2. zasedání ZMH, konané dne 26.2.2007   21. Zámìr prodeje pozemkù parc.è. 2043/4, 2056/2,","30","SCHVÁLENO","26.2.2007","11:35:46"
"2zmh_2007/h031","2","22. Zámìr prodeje pozemku parc.è. 2388/2, k.ú. Ha","31","SCHVÁLENO","26.2.2007","11:36:49"
"2zmh_2007/h032","2","23. Zámìr prodeje pozemku parc.è. 2049/13, k.ú.Bl","32","SCHVÁLENO","26.2.2007","11:37:32"
"2zmh_2007/h033","2","24. Zámìr smìny pozemkù k.ú. Bludovice","33","SCHVÁLENO","26.2.2007","11:49:04"
"2zmh_2007/h034","2","25. Zámìr prodeje èásti pozemku parc.è. 4079,","34","SCHVÁLENO","26.2.2007","11:50:07"
"2zmh_2007/h035","2","26. Zámìr smìny pozemkù k.ú. Havíøov -mìsto, pro","35","SCHVÁLENO","26.2.2007","11:59:22"
"2zmh_2007/h036","2","27. Prodej èásti pozemku parc.è. 3828/1, k. ú.Hav","36","SCHVÁLENO","26.2.2007","12:00:18"
"2zmh_2007/h037","2","28. Prodeje pozemkù parc.è. 1338/68, parc.è. 1245","37","SCHVÁLENO","26.2.2007","12:01:14"
"2zmh_2007/h038","2","29. Prodej èásti pozemku parc.è. 4100 a èásti poz","38","SCHVÁLENO","26.2.2007","12:02:05"
"2zmh_2007/h039","2","30. Prodej pozemku parc.è. 2025/18, k.ú.Pr.Suchá","39","SCHVÁLENO","26.2.2007","12:03:01"
"2zmh_2007/h040","2","31. Smluvní vztahy - uívání èásti pozemku parc.è","40","SCHVÁLENO","26.2.2007","12:03:54"
"2zmh_2007/h041","2","32. Vypoøádání pro úèely stavby: &quot; I/11 Havíøov-","41","SCHVÁLENO","26.2.2007","12:05:43"
"2zmh_2007/h042","2","2. zasedání ZMH, konané dne 26.2.2007   33. Svìøení majetku mìsta ZŠ F. Hrubína, ZŠ Mo","42","SCHVÁLENO","26.2.2007","12:10:35"
"2zmh_2007/h043","2","34. Odúètování staveb KBV","43","SCHVÁLENO","26.2.2007","12:11:24"
"2zmh_2007/h046","2","35. Zpráva k rekonstrukci kina Centrum","46","SCHVÁLENO","26.2.2007","14:38:29"
"2zmh_2007/h047","2","36. Vyhlášení zadávacích øízení na VZ","47","SCHVÁLENO","26.2.2007","14:44:51"
"2zmh_2007/h048","2","37. Pokyny pro zpracování návrhu zmìny è.11 územn","48","SCHVÁLENO","26.2.2007","14:45:54"
"2zmh_2007/h049","2","38. Projekt regenerace panelového sídlištì Havíøo","49","SCHVÁLENO","26.2.2007","14:46:56"
"2zmh_2007/h050","2","39. Projekt regenerace panelového sídlištì Havíøo","50","SCHVÁLENO","26.2.2007","14:52:30"
"2zmh_2007/h051","2","40. Odmìny neuvolnìnım èlenùm zastupitelstva","51","SCHVÁLENO","26.2.2007","14:53:29"
"2zmh_2007/h052","2","41. Náhrada vıdìlku ušlého v souvislosti s vıkone","52","SCHVÁLENO","26.2.2007","14:55:08"
"2zmh_2007/h053","2","42. Zásady pro poskytování cestovních náhrad","53","SCHVÁLENO","26.2.2007","14:56:10"
"2zmh_2007/h054","2","43. Delegace zástupcù statutárního mìsta Havíøova","54","SCHVÁLENO","26.2.2007","15:03:24"
"2zmh_2007/h055","2","44. Podepisování písemností námìstkù primátora","55","SCHVÁLENO","26.2.2007","15:04:19"
"2zmh_2007/h056","2","45. Termíny zasedání Zastupitelstva mìsta Havíøov","56","SCHVÁLENO","26.2.2007","15:05:18"
"2zmh_2007/h057","2","46. Informativní zpráva Kontrolního vıboru ZMH","57","SCHVÁLENO","26.2.2007","15:06:55"
