id,legislative_session:number,start_date,item:title,item:number,motion:title,
7011,7,2011-08-18,ZO neschválilo,11,"Zastupitelstvo obce Rochlov schvaluje žádost Václava Říhánka na pořízení změnyúzemního plánu u pozemek č. 776 v kú Rochlov na venkovské bydlení (příloha č.3),za podmínky částečné 50% úhrady nákladů týkající se této změny.",
8001,8,2011-11-04,ZO schválilo,1,Zastupitelstvo obce Rochlov schvaluje pořízení změny ÚPD č.l v rozsahu zadání dlepřílohy č.2 tohoto zápisu.,
8002,8,2011-11-04,ZO schválilo,2,"Zastupitelstvo obce Rochlov pověřuje starostu obce Jiřího Pateru, zastupovánímobce při pořizování změny ÚPD č.l.",
8003,8,2011-11-04,ZO schválilo,3,Zastupitelstvo obce Rochlov schvaluje vyhlášku o místních poplatcích č.1/2011.(příloha č.3),
8004,8,2011-11-04,ZO schválilo,4,Zastupitelstvo obce Rochlov schvaluje záměr odprodat pozemky č. 757/6 a 757/7vk.ú.Rochlov o výměře 22m2 a 7m2 za cenu 35Kč/m a ukládá starostovi obcezveřejnění tohoto záměru na úředních deskách obce.,
8005,8,2011-11-04,ZO schválilo,5,Zastupitelstvo obce Rochlov schvaluje rozpočtové opatřeníč.4 (příloha č.4).,
8006,8,2011-11-04,ZO schválilo,6,Zastupitelstvo obce Rochlov revokuje usneseníč.54/11 ze dne 6.4.2011.,
8007,8,2011-11-04,ZO schválilo,7,"Zastupitelstvo obce Rochlov schvaluje pronájem nebytových prostor v části přízemíbudovy OÚ Rochlov č.p. 31, p. Naděždě Rosolové a pověřuje starostu uzavřenímnájemní smlouvy v souladu se zveřejněným záměrem",
9001,9,2012-07-19,ZO schválilo,1,Zastupitelstvo obce Rochlov určuje ověřovatele zápisu p. Václava Hrácha a p.Luďka Formánka. Zapisovatelem slečnu Elišku Rothmaierovou,
9002,9,2012-07-19,ZO schválilo,2,Zastupitelstvo obce Rochlov schvaluje program veřejného zasedání.,
9003,9,2012-07-19,ZO schválilo,3,Zastupitelstvo obce Rochlov schvaluje pravidla pro zadávání zakázek maléhorozsahu obce Rochlov (příloha Č.3/VZ14).,
9004,9,2012-07-19,ZO schválilo,4,Zastupitelstvo obce Rochlov schvaluje rozpočtové opatření č. 4 dle přílohy Č.4/VZ14tohoto zápisu.,
9005,9,2012-07-19,ZO schválilo,5,"Zastupitelstvo obce Rochlov podle § 6 odst. 5 písm b) zákona č. 183/2006 Sb., oúzemním plánování a stavebním řádu schvaluje zadání změny č.l územního plánuobce Rochlov, dle příloha Č.5/VZ14 tohoto zápisu.",
9006,9,2012-07-19,ZO schválilo,6,"Zastupitelstvo obce Rochlov schvaluje příspěvek na DČOVpro manžele Březinovi vevýši 20.000,-Kč a souhlasí s čerpáním z fondu na DČOVve výši 20.000,-Kč.",
9007,9,2012-07-19,ZO schválilo,7,"Zastupitelstvo obce Rochlov schvaluje administrátora web. stránek obce Rochlov,slečnu Petru Síbalovou a stanovuje odměnu za tuto činnost ve výši 3.000, -Kč/rok",
9008,9,2012-07-19,ZO schválilo,8,"Zastupitelstvo obce Rochlov schvaluje platový výměr pro ředitelku MŠ Rochlov,příspěvková organizace Plzeň-sever (přílohy Č.4/VZ10",
10001,10,2012-10-11,ZO schválilo,1,Zastupitelstvo obce Rochlov schvaluje program zasedání,
10002,10,2012-10-11,ZO schválilo,2,Zastupitelstvo obce Rochlov schvaluje bezúplatný převod pozemků od Pozemkovéhofondu v rozsahu pozemků dle přílohy Č.3/VZ15 tohoto zápisu a pověřuje starostuobce aby o tyto pozemky zažádal v termínu dol 5.12.2012,
10003,10,2012-10-11,ZO schválilo,3,Zastupitelstvo obce Rochlov schvaluje rozpočtové opatření č. 5 dle přílohy Č.5/VZ15tohoto zápisu.,
10004,10,2012-10-11,ZO schválilo,4,Zastupitelstvo obce Rochlov revokuje usnesení č.98/10 ze dne 2.7.2010 Dále rušíveškerá povolení vjezdu pro motorová vozidla vydaná Obecním úřadem Rochlov a tos účinností od 1.11.2012. Dále pověřuje starostu obce aby o tomto kroku neodkladněinformoval honební společenstvo KBEROCH.,
10005,10,2012-10-11,ZO schválilo,5,"Zastupitelstvo obce Rochlov schvaluje mimořádnou odměnu pro ředitelkuMS Rochlov, příspěvková organizace Plzeň-sever ve výši l,5násobku celkovéhoměsíčního platu a ukládá starostovi obce, aby ředitelku MS písemně vyrozuměl.",
