id,start_date,motion:title,motion:number,motion:id,legislative_session:id,result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
17368,29.6.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č.12/1999 (F)",20/34,377,20,,,,,,
17409,29.6.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",20/35,375,20,,,,,,
17372,29.6.2000,"k návrhu na schválení úplatného převodu objektu č.p. 65, ul. Pod bateriemi, Praha 6, včetně pozemků (F)",20/36,389,20,,,,,,
17410,29.6.2000,k návrhu na úplatný převod vlastnictví pozemků parc.č. 2014/208 a parc.č. 2014/209 v kat. území (F),20/37,422,20,,,,,,
17364,29.6.2000,"k majetkoprávnímu vypořádání pozemků parc.č. 1746/10, 1746/12, 1746/66 v k.ú. Ďáblice, ve vlastnictv (F)",20/38,359,20,,,,,,
17434,29.6.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",20/39,286,20,,,,,,
17358,29.6.2000,k předpokládané bilanci vozového parku metra a výhled rozsahu provozu metra pro léta 2000 - 2005 (F),20/40,415,20,,,,,,
17310,29.6.2000,k návazné dopravě oblasti Bohnic k provoznímu úseku trasy metra IV.C1 (F),20/41,416,20,,,,,,
17395,29.6.2000,k návrhu vyhlášky hlavního města Prahy na odejmutí oprávnění hospodařit se svěřenou věcí z vlastnict (F),20/42,376,20,,,,,,
17362,29.6.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",20/43,363,20,,,,,,
17355,29.6.2000,k návrhu na schválení úplatného převodu pozemků parc.č. 1580/10 a 1580/11 o celkové výměře 321 m2 (F),20/44,355,20,,,,,,
17354,29.6.2000,k návrhu na schválení úplatného převodu pozemku parc.č. 1574/2 o výměře 1441 m2 v kat. území Říčany (F),20/45,350,20,,,,,,
17387,29.6.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",20/46,364,20,,,,,,
17375,29.6.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",20/47,400,20,,,,,,
17417,29.6.2000,k návrhu na schválení přijetí daru nemovitého majetku (stavba - lávky pro pěší z Karlína na ostrov (F),20/48,351,20,,,,,,
17360,29.6.2000,k návrhu na schválení převodu části pozemku č. parc. 1184/5 v kat. území Prosek a pozemků  č. parc. (F),20/49,346,20,,,,,,
17397,29.6.2000,k záměru odkoupení pozemků a investorkých práv v lokalitě  Beranka  v Praza 9 - Horní Počernice pro (F),,404,20,,,,,,
17347,29.6.2000,k návrhu úplatného převodu pozemku č. parc. 524/6 v kat. území Hrdlořezy (F),20/50,360,20,,,,,,
17374,29.6.2000,"k návrhu na výmaz podniku Výtahy Praha, s.p. se sídlem Pod Kotlářkou 3, Praha, bez likvidace (F)",20/51,392,20,,,,,,
17400,29.6.2000,"k návrhu na úpravu rozpočtu hl. m. Prahy ve vztahu k rozpočtu Dopravního podniku hl. m. Prahy, a.s. (F)",20/52,352,20,,,,,,
17392,29.6.2000,"k technicko-ekonomickému zabezpečení transformace obchodní společnosti Praha - čisté město, a.s. na (F)",,406,20,,,,,,
17419,29.6.2000,"k návrhu na schválení bezúplatného převodu inženýrských sítí a komunikací, které vybudovala (F)",20/53,402,20,,,,,,
17393,29.6.2000,k návrhu na schválení nabytí pozemků do vlastnictví obce hl.m. Prahy dle zákona č. 95/1999 Sb. (F),20/54,413,20,,,,,,
17371,29.6.2000,k návrhu na nevyužití předkupního práva k podílu 1/2 pozemků č. parc.67 o výměře 333 m2 a č. parc. 6 (F),20/55,358,20,,,,,,
17418,29.6.2000,"k majetkoprávnímu vypořádání pozemků v k.ú. Stodůlky ve vlastnictví fyzických osob, zastavěných (F)",20/56,419,20,,,,,,
17359,29.6.2000,k návrhu na schválení úplatného převodu vlastnictví pozemku parc.č.2692/38 a 2692/36 v kat. území (F),20/57,424,20,,,,,,
17329,29.6.2000,"k záměru hl.m. Prahy na odkoupení nemovité kulturní památky č.p. 1500, včetně pozemků parc. č. (F)",20/58,432,20,,,,,,
17367,14.9.2000,k návrhu  Plánu práce Zastupitelstva hlavního města Prahy na II.pololetí 2000 (F),21.1,467,21,,,,,,
17336,14.9.2000,"k záměru na očištění První městské banky, a.s. hl.m. Prahou - problematika klasifikovaných aktiv v (F)",21.2,482,21,,,,,,
16113,14.9.2000,k návrhu na využití finančních prostředků poskytnutých hlavnímu městu Praze (F),21.4,472,21,,,,,,
17327,14.9.2000,k návrhu na využití finančních prostředků poskytnutých hlavnímu městu Praze (F),21.5,473,21,,,,,,
17315,14.9.2000,k návrhu na poskytnutí daru hlavního města Prahy hlavnímu městu Slovenské republiky Bratislavě na (F),21.6,434,21,,,,,,
17339,14.9.2000,k návrhu na schválení úplatného převodu vlastnictví pozemku č. parc.2519/152 o výměře 194 m2 v (F),21.8,357,21,,,,,,
17316,14.9.2000,k návrhu na schválení úplatného převodu vlastnictví pozemku č. parc. 1604/3 o výměře 23 m2 v (F),21.9,443,21,,,,,,
17306,14.9.2000,k návrhu na darování movitého majetku hl.m. Prahy Fakultní nemocnici Na Bulovce (F),21.10,440,21,,,,,,
17334,14.9.2000,"k majetkoprávnímu vypořádání pozemků v k.ú. Benice, ve vlastnictví fyzické osoby zastavěných  areále (F)",21.11,448,21,,,,,,
17350,14.9.2000,"k návrhu na schválení úplatného převodu lesních pozemků par.č:1165/1,1166,1167/1,1170 a 1164 o (F)",21.12,464,21,,,,,,
17323,14.9.2000,k návrhu na schválení úplatného převodu lesního pozemku parc.č.2305 o výměře 6.381 m2 v k.ú.Hostivař (F),21/13,465,21,,,,,,
17325,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",21/14,458,21,,,,,,
17320,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",21/15,555,21,,,,,,
17324,14.9.2000,k návrhu na úplatný převod vlastnictví pozemku č. parc. 473/390 o výměře 227 m2 v katastrálním území (F),21/16,439,21,,,,,,
17313,14.9.2000,k návrhu na úplatný převod vlastnictví pozemků parc.č. 2845/12 a parc.č. 2845/13 v kat. území (F),21/17,445,21,,,,,,
17343,14.9.2000,"k majetkoprávnímu vypořádání pozemku v k.ú. Strašnice ve vlastnictví fyzické osoby, zastavěného (F)",21/18,426,21,,,,,,
17289,14.9.2000,k návrhu na schválení bezúplatného převodu věcí do vlastnictví hl.m. Prahy (F),21/19,441,21,,,,,,
17447,14.9.2000,k návrhu na revokaci usnesení Zastupitelstva hl. m. Prahy č. 15/20 ze dne 27.1.2000 na schválení (F),21/20,428,21,,,,,,
17303,14.9.2000,k návrhu úplatného převodu obytného domu č.p. 54 včetně pozemku parc. č. 106 v k.ú. Střešovice (F),21/21,474,21,,,,,,
17330,14.9.2000,k návrhu na bezúplatné nabytí nemovitých věcí v k.ú. Záběhlice z majetku ČR - Národního divadla v (F),21/22,437,21,,,,,,
17344,14.9.2000,k odpisu nákladů vynaložených na nepoužitelnou projektovou dokumentaci staveb a zmařených nákladů (F),21/23,438,21,,,,,,
17322,14.9.2000,"k majetkoprávnímu vypořádání pozemků v k.ú. Libeň, k.ú. Břevnov ve vlastnictví fyzických osob, (F)",21/24,466,21,,,,,,
17311,14.9.2000,k návrhu na přidělení grantů pro oblast sportu a tělovýchovy na rok 2000 v programech II/2 a VI (F),21/25,446,21,,,,,,
17317,14.9.2000,k návrhu na udělení čestného občanství hlavního města Prahy a cen hlavního města Prahy (F),21/26,456,21,,,,,,
17351,14.9.2000,k návrhu na odejmutí hospodařit se svěřenými věcmi hlavního města Prahy městské části  Praha - (F),21/27,462,21,,,,,,
17312,14.9.2000,k návrhu vyhlášky hlavního města Prahy na odejmutí oprávnění hospodařit se svěřenými věcmi hlavního (F),21/28,463,21,,,,,,
17346,14.9.2000,k návrhu na úplatný převod pozemku parc. č. 833/3 o výměře 12 m2 v kat. území Jinonice (F),21/29,468,21,,,,,,
17299,14.9.2000,k návrhu na schválení úplatného převodu části pozemku č. parc. 558/1 o výměře 276 m2 a pozemku č. (F),21/30,469,21,,,,,,
17305,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",21/31,475,21,,,,,,
17321,14.9.2000,k návrhu vyhlášky hlavního města Prahy na odejmutí oprávnění hospodařit se svěřenými věcmi  hlavního (F),21/33,461,21,,,,,,
17335,14.9.2000,k návrhu na odejmutí oprávnění hospodařit se svěřenou věcí hlavního města Prahy městské části Praha (F),21/34,460,21,,,,,,
17314,14.9.2000,"k návrhu na úplatný převod částí pozemku parc.č.55 v kat.území Malá Strana, Praha 1 o celkové výměře (F)",21/35,453,21,,,,,,
17349,14.9.2000,návrhu na schválení převodu vlastnictví pozemků parc.č. 376/1 o výměře 460 m2 a parc. č. 376/2 o (F),21/36,454,21,,,,,,
17290,14.9.2000,k návrhu na schválení bezúplatného převodu věcí do vlastnictví hl.m. Prahy (F),21/37,457,21,,,,,,
17142,14.9.2000,k návrhu vyhlášky hlavního města Prahy na odejmutí oprávnění hospodařit se svěřenou věcí z vlastnict (F),21/38,452,21,,,,,,
17420,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č.12/1999 (F)",21/39,449,21,,,,,,
17390,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",21/40,451,21,,,,,,
17378,14.9.2000,k návrhu na schválení úplatného převodu části pozemku č. parc. 1177/1 v kat. území Holešovice pro (F),21/41,435,21,,,,,,
16961,14.9.2000,"k návrhu na prodej akciového podílu hl.m. Prahy ve společnosti Metrostav, a.s. (F)",21/42,506,21,,,,,,
17436,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",21/43,450,21,,,,,,
17340,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",21/44,444,21,,,,,,
17333,14.9.2000,k návrhu na schválení úplatného převodu spoluvlastnického podílu id. 27/60 pozemku č. parc. 727/2 o (F),21/45,433,21,,,,,,
17309,14.9.2000,k návrhu úplatného převodu vlastnictví pozemku č. parc. 1250/1 v k.ú. Michle (F),21/46,487,21,,,,,,
17332,14.9.2000,k návrhu vypořádání vlastnických vztahů mezi hl.m. Prahou a Arcibiskupstvím pražským formou (F),21/47,477,21,,,,,,
17338,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",21/48,397,21,,,,,,
17328,14.9.2000,k návrhu na úpravu běžných výdajů TSK hl.m. Prahy na rok 2000 (F),21/49,478,21,,,,,,
17361,14.9.2000,k návrhu na schválení převodu vlastnictví pozemku č. parc. 1123/1 v kat. území Prosek do společného (F),21/50,361,21,,,,,,
17414,14.9.2000,"k návrhu na úpravu rozpočtu hl.m. Prahy v souvislosti s rozpočtem Dopravního podniku hl.m. Prahy, a. (F)",21/51,489,21,,,,,,
17337,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",21/52,480,21,,,,,,
16335,14.9.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",21/53,481,21,,,,,,
17352,14.9.2000,k návrhu na odejmutí oprávnění hospodařit se svěřenými věcmi hlavního města Prahy městské části Prah (F),21/54,485,21,,,,,,
17291,5.10.2000,Zpráva o činnosti Policie ČR a dalších složek JBS v průběhu konání zasedání MMF a SB v Praze (F),22.1,529,22,,,,,,
17295,5.10.2000,ke Zprávě o plnění rozpočtu hl.m.Prahy za 1. pololetí 2000 (F),22.2,505,22,,,,,,
16950,5.10.2000,k návrhu na úpravy rozpočtu hl. města Prahy v roce 2000 (F),22.3,519,22,,,,,,
16948,5.10.2000,k návrhu zadání změn 01 Územního plánu hl.m.Prahy (F),22.4,513,22,,,,,,
16968,5.10.2000,k návrhu na prodej a směnu pozemků pro dostavbu bloku  B  a výstavbu bloku  C  a.s. IPS v (F),22.5,501,22,,,,,,
16946,5.10.2000,k návrhu na využití zůstatku finančních prostředků vyčleněných na prevenci kriminality hl.m. Prahy n (F),22.6,520,22,,,,,,
16966,5.10.2000,k nabytí nemovitých a movitých věcí do vlastnictví hl.m. Prahy - areál Výstaviště Praha (F),22.7,502,22,,,,,,
17294,5.10.2000,"k majetkoprávnímu vypořádání pozemku v k.ú. Slivenec ve vlastnictví fyzické osoby, zastavěného (F)",22.8,496,22,,,,,,
17292,5.10.2000,"k návrhu zpětné koupě nemovitosti č.p. 15 a pozemků parc. č. 51 a 52 v k.ú. Střešovice, lokalita (F)",22.9,491,22,,,,,,
16953,5.10.2000,k návrhu na schválení úplatného převodu pozemků parc.č. 532/7 a 534 o celkové výměře 1508 m2 v kat. (F),22.10,515,22,,,,,,
16952,5.10.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",22.11,455,22,,,,,,
16963,5.10.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",22.12,510,22,,,,,,
16949,5.10.2000,Koncepce Městského kamerového systému hl. m. Prahy (F),22/13,497,22,,,,,,
16965,5.10.2000,"k majetkoprávnímu vypořádání pozemku v k.ú. Cholupice ve vlastnictví fyzické osoby, zastavěného (F)",22/14,511,22,,,,,,
17296,5.10.2000,k návrhu na schválení nabytí pozemků do vlastnictví obce hl.m. Prahy dle zákona č. 95/1999 Sb. (F),22/15,512,22,,,,,,
16956,5.10.2000,"k majetkoprávnímu vypořádání pozemku v k.ú. Lipence, ve vlastnictví fyzické osoby, zastavěného (F)",22/16,495,22,,,,,,
17318,5.10.2000,"k přijetí daru - pozemku parc.č. 571/26 o výměře 1 242 m2, k.ú. Šeberov, z vlastnictví fyzické osoby (F)",22/17,508,22,,,,,,
16951,5.10.2000,k návrhu na schválení bezúplatného převodu věcí do vlastnictví hl.m. Prahy (F),22/18,509,22,,,,,,
17319,5.10.2000,"k návrhu na úplatný převod objektu č.p. 1525, Opletalova ul., Praha 1 a objektu na pozemku parc.č. (F)",,521,22,,,,,,
18122,26.10.2000,"k návrhu na očištění První městské banky, a.s. od klasifikovaných aktiv (F)",23.1,562,23,,,,,,
18138,26.10.2000,"k návrhu vyhlášky hl. m. Prahy, kterou se mění Statut hl. m. Prahy v samostatné působnosti a návrhu (F)",23.2,552,23,,,,,,
17272,26.10.2000,k návrhu na udělení cen hlavního města Prahy (F),23.3,550,23,,,,,,
15942,26.10.2000,"k návrhu na schválení nemovitých věcí, které jsou nabývány do vlastnictví hl. m. Prahy za účelem (F)",23.4,539,23,,,,,,
17275,26.10.2000,"k majetkoprávnímu vypořádání pozemku v k.ú. Uhříněves ve vlastnictví fyzických osob, zastavěného (F)",23.5,538,23,,,,,,
18137,26.10.2000,"návrh revokace usnesení ZHMP č. 14/42 ze dne 16.12.1999 k záměru demolice objektu č.p. 2136, (F)",23.6,544,23,,,,,,
17341,26.10.2000,"k návrhu na úplatný převod objektu č.p. 1525, Opletalova ul., Praha 1 a objektu na pozemku parc.č. (F)",23.7,540,23,,,,,,
16959,26.10.2000,"k návrhu na schválení pozemků, které jsou nabývány do vlastnictví hl. m. Prahy za účelem realizace (F)",23.8,541,23,,,,,,
16960,26.10.2000,"k majetkoprávnímu vypořádání pozemků v k.ú. Vinoř ve vlastnictví fyzické osoby, zastavěných stavbami (F)",23.9,531,23,,,,,,
17265,26.10.2000,"k návrhu schválení seznamu nemovitých věcí, které jsou nabývány do vlastnictví hl.m.Prahy za účelem (F)",23.10,561,23,,,,,,
15975,26.10.2000,k revokaci usnesení ZHMP č. 20/23 ze dne 29.6.2000 na úplatný převod vlastnictví pozemků č. parc. (F),23.11,537,23,,,,,,
18141,26.10.2000,k návrhu dalšího postupu při nabývání majetku v areálu Výstaviště Praha (F),23.12,571,23,,,,,,
16095,26.10.2000,k návrhu na schválení úplatného převodu vlastnictví pozemku č. parc. 4150/2 o výměře 6 m2 v (F),23/13,535,23,,,,,,
17301,26.10.2000,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",23/14,533,23,,,,,,
16967,26.10.2000,"k majetkoprávnímu vypořádání pozemku v k.ú. Liboc ve vlastnictví fyzických osob, zastavěného stavbou (F)",23/15,530,23,,,,,,
16955,26.10.2000,"k návrhu na schválení úplatného převodu lesních pozemků parc.č:15,182,194,195, a 196 o celkové (F)",23/16,532,23,,,,,,
16958,26.10.2000,"k návrhu na úplatný převod objektu č.p. 137, Pekárkova 1, Praha 12, včetně pozemku parc.č. 3224 vše (F)",23/17,525,23,,,,,,
17302,26.10.2000,"k návrhu na úplatný převod pozemku č. parc. 1125/3  v kat území Prosek pro pana Michala Poslta, byte (F)",23/18,436,23,,,,,,
16954,26.10.2000,k návrhu vyjádření Zastupitelstva hl. m. Prahy k žádosti městské části Praha - Kunratice o udělení z (F),23/19,527,23,,,,,,
17326,26.10.2000,k návrhu vyjádření Zastupitelstva hl. m. Prahy k žádosti městské části Praha - Klánovice o udělení z (F),23/20,536,23,,,,,,
17280,26.10.2000,k návrhu na financování oprav církevních objektů v majetku církví a náboženských společností (F),23/21,546,23,,,,,,
17266,26.10.2000,k návrhu na přidělení grantů pro oblast sportu a tělovýchovy v roce 2000 z kapitoly 0612 (F),23/22,551,23,,,,,,
18083,26.10.2000,k poskytnutí finančních odměn a darů členům ZHMP a členům aktivů orgánů hl.m.Prahy za rok 2000 (F),23/23,545,23,,,,,,
17264,26.10.2000,k návrhu na schválení převodu vlastnictví zastavěných pozemků  v k.ú. Chodov mezi hl.m.Prahou a SBD (F),23/24,543,23,,,,,,
17286,26.10.2000,"k návrhu na schválení směny pozemků parc. č. 4970 díl  a,  c ,  e , 4990/1 díl  f , 4880 díl  b  ve (F)",23/25,565,23,,,,,,
16964,26.10.2000,k návrhu na schválení nabytí pozemku parc.č. 2210 v k.ú. Vršovice do vlastnictví obce hl.m. Prahy  d (F),23/26,553,23,,,,,,
17293,26.10.2000,k návrhu na úplatný převod objektu č. p. 513 včetně zastavěného pozemku parc. č. 1212 o výměře 344 (F),23/27,564,23,,,,,,
18133,26.10.2000,"k návrhu na připojení se hlavního města Prahy ke  Společnému prohlášení Budapešti, Prahy a Varšavy k (F)",23/28,578,23,,,,,,
17279,23.11.2000,k návrhu Jednacího řádu ZHMP a Jednacího řádu výborů ZHMP (F),24.1,623,24,,,,,,
18045,23.11.2000,k doložce podle § 43 zákona č. 131/2000 Sb. (F),24.2,636,24,,,,,,
18120,24.11.2000,k návrhu změny Územního plánu hl.m. Prahy - změna trasy metra IV.C2 (F),24.3,584,24,,,,,,
17263,24.11.2000,Zásady řešení náhrady mzdy nebo výdělku prokazatelně ušlého v souvislosti s výkonem funkce (F),24.4,625,24,,,,,,
18082,24.11.2000,k návrhu úplatného převodu vlastnictví pozemku č. parc. 4381/12 v k.ú. Žižkov (F),24.6,587,24,,,,,,
