id,legislative_session:number,start_date,item:title,item:number,motion:title,
7002,7,2012-05-17,"žádost o poskytnutí finančního příspěvku Klubu přátel české písničky o.s. Samšina, na akci s názvem „Setkání s českou písničkou“ v Samšině",3,Zastupitelstvo Obce Holín schvaluje: Žádost o poskytnutí daru Klubu přátel české písničky o.s. Samšina ve výši 1 tis. Kč na pořádání kulturní akce „Setkání s českou písničkou“.,
7003,7,2012-05-17,schválení podání žádosti o poskytnutí finanční podpory Královéhradeckého kraje z programu Rozvoj infrastruktury v oblasti vodního hospodářství na projektovou dokumentaci „Vodovod Holín – Hurychovna“,4,Zastupitelstvo Obce Holín schvaluje: Podání žádosti o poskytnutí finanční podpory Královéhradeckého kraje z programu Rozvoje infrastruktury v oblasti vodního hospodářství obcí na projektovou dokumentaci projektu Vodovod Holín – Hurychovna.,
7004,7,2012-05-17,"žádost o projednání petice, vypsané p. Zdeňkem Hakenem z Horního Lochova, ke změně dokumentu „Rozhodnutí o vymezení ochranného pásma archeologické kulturní památky Hradiště Prachov“",5,"Zastupitelstvo Obce Holín schvaluje: Podporu a obsah petice ke změně Rozhodnutí o vymezení ochranného pásma archeologické nemovité kulturní památky Hradiště Prachov, vypsané p. Zdeňkem Hakenem, Horní Lochov.",
7005,7,2012-05-17,schválení přijetí dotace od SZIF na nákup techniky pro údržbu veřejné zeleně v hodnotě 96.750 Kč,6,Zastupitelstvo Obce Holín schvaluje: Přijetí dotace od Státního zemědělského intervenčního fondu ve výši 96.750 Kč z Programu rozvoje venkova ČR na projekt Nákup techniky na údržbu veřejné zeleně.,
7006,7,2012-05-17,schválení přijetí dotace v částce 8 tis. Kč od Ministerstva kultury na projekt „Veřejné informační služby knihoven“ – pořízení PC,7,Zastupitelstvo Obce Holín schvaluje: Přijetí dotace z Ministerstva kultury ze státního rozpočtu ČR na rok 2012 ve výši 8 tis. Kč na projekt Veřejné informační služby knihoven.,
7007,7,2012-05-17,závěrečný účet obce Holín za rok 2011,8,Zastupitelstvo Obce Holín schvaluje: Závěrečný účet obce Holín za rok 2011 s vyjádřením souhlasu s celoročním hospodařením a to bez výhrad.,
7008,7,2012-05-17,"žádost manželů Klabanových na přemístění části obecní pozemku p.č. 631/2 v k.ú. Holín, druh pozemku trvalý travní porost",10,"Zastupitelstvo Obce Holín schvaluje: Žádost manželů Klabanových, bytem Holín s posunutím části obecního pozemku p.č. 631/2 v k.ú. Holín (dle přiloženého plánku k žádosti) za splnění těchto podmínek: souhlasné stanovisko stavebního úřadu MÚ Jičín; souhlasné stanovisko odboru územního plánování MÚ Jičín;  souhlasné stanovisko vlastníka sousedního pozemku, popř. nájemce - zemědělského družstva; veškeré náklady spojené s posunutím pozemku (vytvoření nové komunikace projednávání, poplatky, nové zaměření, vklad do KN, apod.) bude hradit žadatel.",
7009,7,2012-05-17,"„Smlouva o uzavření budoucí smlouvy o zřízení věcného břemene a smlouvu o právu provést stavbu“ mezi Obcí Holín a ČEZ Distribuce, a.s.",11,"Zastupitelstvo Obce Holín schvaluje: Uzavření „Smlouvy o uzavření budoucí smlouvy o zřízení věcného břemene a smlouvu o právu provést stavbu číslo IE-12-2002835/27, Prachov, 2. etapa – nn“ mezi Obcí Holín a ČEZ Distribuce, a.s.",
7010,7,2012-05-17,různé,12,"Zastupitelstvo Obce Holín schvaluje: Uzavření veřejnoprávní smlouvy o výkonu činnosti Městské policie Jičín mezi Městem Jičín a Obcí Holín na území obce Holín s rozsahem činnosti zaměřenou na ochranu a bezpečnost osob a majetku odchytem toulavých psů, koček a jiných zvířat s jejich transportem do příslušného útulku.",
7011,7,2012-05-17,různé,12,Zastupitelstvo Obce Holín schvaluje: Realizaci zabezpečení prostoru obecního úřadu montáží zabezpečovacího systému.,
