id,legislative_session:number,start_date,item:title,item:number,motion:title,
19003,19,2012-11-28,Inventarizace majetku 2012,9,plán inventur majetku obce za rok 2012; termín inventarizace –  31.12.2012; navrženo složení hlavní inventarizační komise a dvou dílčích inventarizačních komisí.,
19004,19,2012-11-28,Pasport pozemních komunikací,10,zpracovaná aktualizace Pasportu pozemních komunikací,
19005,19,2012-11-28,Koupě nemovitostí,11,"Kupní smlouva mezi Obcí Útušice, p. Václavem Čechurou, p. Jaroslavem Jandou a MUDr. Markétou Křenovou – pozemky parc.č. 336/1 o výměře 4959 m2 (trvalý travní porost), parc.č. 336/26 o výměře 246 m2 (trvalý travní porost) a parc.č. 420/59 o výměře 22 m2 (vodní plocha) – vše k.ú. Útušice; celková cena Kč 109 767,-.",
20001,20,2012-12-10,Územní plán Útušice,2,Námitka Ing. Jaroslav Jirka (částečné vyhovění),
20002,20,2012-12-10,Územní plán Útušice,2,Námitka Ing. Petr Jirák – zamítnutí,
20003,20,2012-12-10,Územní plán Útušice,2,Námitka Ing. Petr Jirák – zamítnutí,
20004,20,2012-12-10,Územní plán Útušice,2,Námitka p. Helena Míčková (zamítnutí),
20005,20,2012-12-10,Územní plán Útušice,2,Námitka pan Ondřej Vyleta (zamítnutí),
20006,20,2012-12-10,Územní plán Útušice,2,Námitka společnost SACROMONTE s.r.o. (vyhovění),
20007,20,2012-12-10,Územní plán Útušice,2,Námitka pan Jaroslav Dubský – zamítnutí,
20008,20,2012-12-10,Územní plán Útušice,2,Námitka pan Jaroslav Dubský – zamítnutí,
20009,20,2012-12-10,Územní plán Útušice,2,Námitka pan Jaroslav Dubský – vyhovění,
20010,20,2012-12-10,Územní plán Útušice,2,Námitka pan Jaroslav Dubský – zamítnutí,
20011,20,2012-12-10,Územní plán Útušice,2,Námitka pan Jaroslav Dubský – zamítnutí,
20012,20,2012-12-10,Územní plán Útušice,2,Námitka pan Jaroslav Dubský – zamítnutí,
20013,20,2012-12-10,Územní plán Útušice,2,Námitka pan Jan Steinbach – vyhovění,
20014,20,2012-12-10,Územní plán Útušice,2,Námitka pan Jan Steinbach – vyhovění,
20015,20,2012-12-10,Územní plán Útušice,2,Námitka pan Vladimír Sochor jako zmocněný zástupce paní Evy Schmolové (vyhovění),
20016,20,2012-12-10,Územní plán Útušice,2,Námitka paní Eva Weissová (částečné vyhovění),
20017,20,2012-12-10,Územní plán Útušice,2,Námitka Ing. Arch. Jaroslav Drda (zamítnutí),
